Standardized_names,naturalized_status,min_record_year_cvh,residence_time_to_2020,prop_type,prop_data_source,chklst_prov_num,bg_num,Height_max_max,Height_max_data_source_tog,Life_form_new,LF_data_source,tip.label,tip.order,match.type,TPL_Family,TPL_New.Genus,TPL_New.Hybrid.marker,TPL_New.Species,TPL_New.Infraspecific.rank,TPL_New.Infraspecific,TPL_New.Authority,TPL_New.ID,TPL_New.Taxonomic.status,TPL_Date,wcup_eco_use_AF,wcup_eco_use_EU,wcup_eco_use_FU,wcup_eco_use_GS,wcup_eco_use_HF,wcup_eco_use_IF,wcup_eco_use_MA,wcup_eco_use_ME,wcup_eco_use_PO,wcup_eco_use_SU,wcup_eco_use_num,biomod2_used_names,hab_suit_prop_min,hab_suit_prop_max,ali_new_status,X1,X2,X3,X4,X5,X6,X7,X8,X9,new_sum.L3.code,new_sum.L2.code,new_sum.L1.code
Andira surinamensis,0,NA,NA,NA,NA,1,0,NA,NA,3,TPL_Tiplabels_LF_fine,Andira_surinamensis,1798,directly matched,Leguminosae,Andira,NA,surinamensis,NA,NA,(Bondt) Pulle,ild-15887,Accepted,2019/3/24 0:00,0,0,0,0,0,0,1,1,0,0,2,Andira surinamensis,0,0,0,0,0,0,0,0,0,0,1,0,13,4,1
Androcymbium cuspidatum,0,NA,NA,NA,DavesGarden,1,1,NA,NA,2,TPL_Tiplabels_LF_fine,Androcymbium_cuspidatum,12844,directly matched,Colchicaceae,Androcymbium,NA,cuspidatum,NA,NA,Baker,kew-299056,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1,1,1
Andrographis paniculata,1,1939,81,3,DavesGarden,10,10,0.9,DavesGarden,1,TPL_Tiplabels_LF_fine,Andrographis_paniculata,4157,directly matched,Acanthaceae,Andrographis,NA,paniculata,NA,NA,(Burm.f.) Nees,kew-2637069,Accepted,2019/3/24 0:00,0,0,0,0,0,0,0,1,0,0,1,Andrographis paniculata,0.016349404,0.060689217,1,0,0,0,1,0,0,0,0,0,4,1,1
Androlepis skinneri,0,NA,NA,2,DavesGarden,2,1,0.6,DavesGarden,2,TPL_Tiplabels_LF_fine,Androlepis_skinneri,10386,directly matched,Bromeliaceae,Androlepis,NA,skinneri,NA,NA,(K.Koch) Brongn. ex Houllet,kew-219949,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Androlepis skinneri,0,0,0,0,0,0,0,0,0,1,1,0,7,2,2
Andropogon gayanus,0,NA,NA,NA,NA,1,1,NA,NA,2,TPL_Tiplabels_LF_fine,Andropogon_gayanus,9922,directly matched,Poaceae,Andropogon,NA,gayanus,NA,NA,Kunth,kew-392453,Accepted,2019/3/24 0:00,1,1,0,0,1,0,1,1,0,1,6,Andropogon gayanus,0.000317745,0.003119674,0,0,1,0,0,0,0,0,0,0,40,7,1
Andropogon gerardii,0,NA,NA,3,DavesGarden/ EGF2,0,0,2.4,EGF2; DavesGarden,2,TPL_Tiplabels_LF_fine,Andropogon_gerardii,9921,directly matched,Poaceae,Andropogon,NA,gerardii,NA,NA,Vitman,kew-392462,Accepted,2019/3/24 0:00,1,1,0,0,0,0,0,1,0,0,3,Andropogon gerardii,0.04324215,0.344030735,0,0,0,0,0,0,0,1,1,0,56,10,2
Andropogon hallii,0,NA,NA,3,DavesGarden,0,0,2.4,DavesGarden,2,TPL_Tiplabels_LF_fine,Andropogon_hallii,9923,directly matched,Poaceae,Andropogon,NA,hallii,NA,NA,Hack.,kew-392556,Accepted,2019/3/24 0:00,1,1,0,0,0,0,0,0,0,0,2,Andropogon hallii,0.014125191,0.03477859,0,0,0,0,0,0,0,1,0,0,18,6,1
Andropogon leucostachyus,0,NA,NA,NA,NA,1,1,NA,NA,2,TPL_Tiplabels_LF_fine,Andropogon_leucostachyus,9848,species added to genus root,Poaceae,Andropogon,NA,leucostachyus,NA,NA,Kunth,kew-392764,Accepted,2019/3/24 0:00,0,0,0,0,0,0,0,1,0,0,1,Andropogon leucostachyus,0.051763482,0.243825645,0,0,0,0,0,0,0,1,1,0,34,7,2
Androsace armeniaca,0,NA,NA,NA,NA,1,1,0.15,czerepanov,NA,TPL_Tiplabels_LF_fine,Androsace_armeniaca,6194,directly matched,Primulaceae,Androsace,NA,armeniaca,NA,NA,Duby,kew-2637394,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,3,2,1
Androsace villosa,0,1921,99,3,DavesGarden,1,1,0.15,EGF2; DavesGarden,2,TPL_Tiplabels_LF_fine,Androsace_villosa,6195,directly matched,Primulaceae,Androsace,NA,villosa,NA,NA,L.,kew-2637841,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Androsace villosa,0.096796557,0.349865681,0,1,1,1,1,0,0,0,0,0,23,9,4
Andryala crithmifolia,0,NA,NA,NA,NA,1,1,NA,NA,NA,TPL_Tiplabels_LF_fine,Andryala_crithmifolia,5821,directly matched,Compositae,Andryala,NA,crithmifolia,NA,NA,Aiton,gcc-46915,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1,1,1
Andryala integrifolia,0,NA,NA,NA,NA,1,1,NA,NA,1,TPL_Tiplabels_LF_fine,Andryala_integrifolia,5822,directly matched,Compositae,Andryala,NA,integrifolia,NA,NA,L.,gcc-143897,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Andryala integrifolia,0.023484214,0.065830902,0,1,1,0,0,0,0,0,0,0,13,4,2
Aneilema aequinoctiale,0,NA,NA,NA,NA,1,1,NA,NA,3,TPL_Tiplabels_LF_fine,Aneilema_aequinoctiale,8968,directly matched,Commelinaceae,Aneilema,NA,aequinoctiale,NA,NA,(P.Beauv.) Loudon,kew-219963,Accepted,2019/3/24 0:00,1,0,0,0,0,0,0,1,0,0,2,Aneilema aequinoctiale,0.002830815,0.003466305,0,0,1,0,0,0,0,0,0,0,26,6,1
Anelsonia eurycarpa,0,NA,NA,NA,NA,0,0,NA,NA,2,TPL_Tiplabels_LF_fine,Anelsonia_eurycarpa,2133,directly matched,Brassicaceae,Anelsonia,NA,eurycarpa,NA,NA,(A.Gray) J.F.Macbr. & Payson,kew-2637938,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,4,2,1
Anemone alpina,0,NA,NA,3,DavesGarden/ EGF2,1,1,0.45,EGF2; DavesGarden,2,TPL_Tiplabels_LF_fine,Anemone_alpina,8725,directly matched,Ranunculaceae,Anemone,NA,alpina,NA,NA,L.,kew-2638008,Accepted,2019/3/24 0:00,0,0,0,0,0,0,0,1,0,0,1,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,13,4,1
Anemone biflora var. eranthioides,0,NA,NA,3,EGF2,0,0,0.12,EGF2; czerepanov,NA,TPL_Tiplabels_LF_fine,Anemone_biflora_var._eranthioides,8726,matched after tpl standardization of phylogeny,Ranunculaceae,Anemone,NA,biflora,var.,eranthioides,(Regel) Ziman,kew-2638067,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,2,1,1
Anemone biflora var. petiolulosa,0,NA,NA,3,EGF2,1,1,0.18,EGF2; czerepanov,2,TPL_Tiplabels_LF_fine,Anemone_biflora_var._petiolulosa,8699,species added to genus root,Ranunculaceae,Anemone,NA,biflora,var.,petiolulosa,(Juz.) Ziman,kew-2638068,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,1,1,0,0,0,0,0,7,3,2
Anemone blanda,0,NA,NA,3,DavesGarden/ EGF2,1,0,0.3,EGF2; DavesGarden,2,TPL_Tiplabels_LF_fine,Anemone_blanda,8718,directly matched,Ranunculaceae,Anemone,NA,blanda,NA,NA,Schott & Kotschy,kew-2638070,Accepted,2019/3/24 0:00,0,1,0,0,0,0,0,1,0,0,2,Anemone blanda,0.077587452,0.137410093,0,1,0,1,0,0,0,0,0,0,11,3,2
Anemone canadensis,0,1951,69,3,DavesGarden/ EGF2,1,1,0.45,DavesGarden,2,TPL_Tiplabels_LF_fine,Anemone_canadensis,8717,directly matched,Ranunculaceae,Anemone,NA,canadensis,NA,NA,L.,kew-2638097,Accepted,2019/3/24 0:00,0,0,0,0,0,0,0,1,1,0,2,Anemone canadensis,0.000866576,0.011149947,0,0,0,0,0,0,0,1,0,0,36,8,1
Anemone coronaria,0,1919,101,3,DavesGarden/ EGF2,3,1,0.45,EGF2; czerepanov; DavesGarden,2,TPL_Tiplabels_LF_fine,Anemone_coronaria,8721,directly matched,Ranunculaceae,Anemone,NA,coronaria,NA,NA,L.,kew-2638132,Accepted,2019/3/24 0:00,0,1,0,0,0,0,0,1,0,0,2,Anemone coronaria,0.071290332,0.183483058,0,1,1,1,0,0,0,0,0,0,26,5,3
Anemone cylindrica,0,NA,NA,3,DavesGarden/ EGF2,1,1,0.6,EGF2; DavesGarden,2,TPL_Tiplabels_LF_fine,Anemone_cylindrica,8720,directly matched,Ranunculaceae,Anemone,NA,cylindrica,NA,NA,A.Gray,kew-2638150,Accepted,2019/3/24 0:00,0,0,0,0,0,0,0,1,0,0,1,Anemone cylindrica,0.000519946,0.0026575,0,0,0,0,0,0,0,1,0,0,33,7,1
Anemone halleri,0,NA,NA,3,DavesGarden/ EGF2,2,2,1.5,EGF2; czerepanov; DavesGarden,NA,TPL_Tiplabels_LF_fine,Anemone_halleri,8727,matched after tpl standardization of phylogeny,Ranunculaceae,Anemone,NA,halleri,NA,NA,All.,kew-2638265,Accepted,2019/3/24 0:00,0,0,0,0,0,0,0,1,0,0,1,Anemone halleri,0,0,0,1,0,0,0,0,0,0,0,0,12,4,1
Anemone hortensis,0,NA,NA,3,DavesGarden/ EGF2,1,1,0.3,EGF2; DavesGarden,2,TPL_Tiplabels_LF_fine,Anemone_hortensis,8722,directly matched,Ranunculaceae,Anemone,NA,hortensis,NA,NA,L.,kew-2638287,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Anemone hortensis,0.02981022,0.092145931,0,1,1,1,0,0,0,0,0,0,15,4,3
Anemone mexicana,0,1958,62,NA,NA,1,1,NA,NA,NA,TPL_Tiplabels_LF_fine,Anemone_mexicana,8724,directly matched,Ranunculaceae,Anemone,NA,mexicana,NA,NA,Kunth,kew-2638376,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Anemone mexicana,0.000144429,0.00083769,0,0,0,0,0,0,0,1,1,0,6,2,2
Anemone montana,0,NA,NA,3,EGF2,1,1,0.45,EGF2; czerepanov,2,TPL_Tiplabels_LF_fine,Anemone_montana,8716,directly matched,Ranunculaceae,Anemone,NA,montana,NA,NA,Hopp,kew-2638385,Accepted,2019/3/24 0:00,0,0,0,0,0,0,0,1,0,0,1,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,7,3,1
Anemone palmata,0,NA,NA,3,EGF2,1,1,0.15,EGF2,2,TPL_Tiplabels_LF_fine,Anemone_palmata,8723,directly matched,Ranunculaceae,Anemone,NA,palmata,NA,NA,L.,kew-2638548,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Anemone palmata,0.005343886,0.013114186,0,1,1,0,0,0,0,0,0,0,8,3,2
Anemone virginiana,0,1960,60,3,DavesGarden/ EGF2,2,2,0.6,EGF2; DavesGarden,2,TPL_Tiplabels_LF_fine,Anemone_virginiana,8719,directly matched,Ranunculaceae,Anemone,NA,virginiana,NA,NA,L.,kew-2638797,Accepted,2019/3/24 0:00,0,0,0,0,0,0,0,1,0,0,1,Anemone virginiana,0.019151333,0.030763454,0,0,0,0,0,0,0,1,0,0,46,6,1
Anemonopsis macrophylla,0,NA,NA,3,DavesGarden/ EGF2,2,1,1,EGF2; DavesGarden,2,TPL_Tiplabels_LF_fine,Anemonopsis_macrophylla,8704,directly matched,Ranunculaceae,Anemonopsis,NA,macrophylla,NA,NA,Siebold & Zucc.,kew-2638907,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Anemonopsis macrophylla,0.002137555,0.090499437,0,0,0,1,0,0,0,0,0,0,1,1,1
Anemopaegma chamberlaynii,0,NA,NA,3,DavesGarden/ EGF2,1,2,6,EGF2,2,TPL_Tiplabels_LF_fine,Anemopaegma_chamberlaynii,4325,directly matched,Bignoniaceae,Anemopaegma,NA,chamberlaynii,NA,NA,(Sims) Bureau & K.Schum.,kew-319137,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Anemopaegma chamberlaynii,0.00049106,0.006181577,0,0,0,0,0,0,0,0,1,0,6,3,1
Anethum graveolens,0,1925,95,1,DavesGarden/ EGF2,9,6,0.9,EGF2; czerepanov; DavesGarden,1,TPL_Tiplabels_LF_fine,Anethum_graveolens,6081,directly matched,Apiaceae,Anethum,NA,graveolens,NA,NA,L.,kew-2638934,Accepted,2019/3/24 0:00,0,1,0,1,1,0,1,1,0,0,5,Anethum graveolens,0.127473353,0.158381236,1,0,1,1,0,0,0,0,0,0,11,4,2
Angelica acutiloba,0,1926,94,1,DavesGarden,0,0,1.2,DavesGarden,2,TPL_Tiplabels_LF_fine,Angelica_acutiloba,6065,directly matched,Apiaceae,Angelica,NA,acutiloba,NA,NA,(Siebold & Zucc.) Kitag.,kew-2638973,Accepted,2019/3/24 0:00,0,0,0,0,0,0,0,1,0,0,1,Angelica acutiloba,0.050694705,0.075334354,0,0,0,1,0,0,0,0,0,0,1,1,1
Angelica archangelica,0,1956,64,1,DavesGarden/ EGF2,4,3,2.4,EGF2; DavesGarden,2,TPL_Tiplabels_LF_fine,Angelica_archangelica,6063,directly matched,Apiaceae,Angelica,NA,archangelica,NA,NA,L.,kew-2638995,Accepted,2019/3/24 0:00,0,1,0,0,1,1,1,1,0,0,5,Angelica archangelica,0,0.002628614,0,1,0,1,0,0,0,1,0,0,24,8,3
Angelica keiskei,0,NA,NA,1,DavesGarden,1,0,2.4,DavesGarden,2,TPL_Tiplabels_LF_fine,Angelica_keiskei,6064,directly matched,Apiaceae,Angelica,NA,keiskei,NA,NA,(Miq.) Koidz.,kew-2639124,Accepted,2019/3/24 0:00,0,0,0,0,1,0,0,1,0,0,2,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,1,1,1
Angelica pubescens,0,1918,102,1,DavesGarden,3,2,2.4,DavesGarden,2,TPL_Tiplabels_LF_fine,Angelica_pubescens,6062,directly matched,Apiaceae,Angelica,NA,pubescens,NA,NA,Maxim.,kew-2639223,Accepted,2019/3/24 0:00,0,0,0,0,0,0,0,1,0,0,1,Angelica pubescens,0.064762125,0.089690632,0,0,0,1,0,0,0,0,0,0,1,1,1
Angelonia angustifolia,0,2014,6,3,DavesGarden/ EGF2,4,2,0.6,EGF2; DavesGarden,2,TPL_Tiplabels_LF_fine,Angelonia_angustifolia,4535,directly matched,Plantaginaceae,Angelonia,NA,angustifolia,NA,NA,Benth.,kew-2639340,Accepted,2019/3/24 0:00,0,1,0,0,0,0,0,1,0,0,2,Angelonia angustifolia,0.006383778,0.180623357,1,0,0,0,0,0,0,1,1,0,18,4,2
Angelonia gardneri,0,1959,61,3,DavesGarden,3,3,0.9,DavesGarden,2,TPL_Tiplabels_LF_fine,Angelonia_gardneri,4537,directly matched,Plantaginaceae,Angelonia,NA,gardneri,NA,NA,Hook.,kew-2639356,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Angelonia gardneri,0,5.78E-05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angelonia salicariifolia,0,2007,13,3,DavesGarden,6,5,0.45,DavesGarden,2,TPL_Tiplabels_LF_fine,Angelonia_salicariifolia,4536,directly matched,Plantaginaceae,Angelonia,NA,salicariifolia,NA,NA,Bonpl.,kew-2639375,Accepted,2019/3/24 0:00,0,1,0,0,0,0,0,1,0,0,2,Angelonia salicariifolia,0.003812935,0.004448424,1,0,0,0,0,0,0,0,1,0,6,3,1
Angophora costata,0,NA,NA,NA,DavesGarden,1,1,12,DavesGarden,3,TPL_Tiplabels_LF_fine,Angophora_costata,3048,directly matched,Myrtaceae,Angophora,NA,costata,NA,NA,(Gaertn.) Hochr. ex Britten,kew-9056,Accepted,2019/3/24 0:00,0,0,0,0,0,0,1,1,0,0,2,Angophora costata,0.005719403,0.032727693,0,0,0,0,0,1,0,0,0,0,1,1,1
Angraecopsis amaniensis,0,NA,NA,NA,NA,1,1,NA,NA,2,TPL_Tiplabels_LF_fine,Angraecopsis_amaniensis,12198,directly matched,Orchidaceae,Angraecopsis,NA,amaniensis,NA,NA,Summerh.,kew-9162,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angraecopsis trifurca,0,NA,NA,NA,NA,1,1,NA,NA,2,TPL_Tiplabels_LF_fine,Angraecopsis_trifurca,12199,directly matched,Orchidaceae,Angraecopsis,NA,trifurca,NA,NA,(Rchb.f.) Schltr.,kew-9188,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,3,3,1
Angraecum birrimense,0,NA,NA,NA,DavesGarden,1,1,1.8,DavesGarden,NA,TPL_Tiplabels_LF_fine,Angraecum_birrimense,12205,directly matched,Orchidaceae,Angraecum,NA,birrimense,NA,NA,Rolfe,kew-9251,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,9,2,1
Angraecum distichum,0,NA,NA,3,DavesGarden/ EGF2,3,2,0.3,EGF2; DavesGarden,2,TPL_Tiplabels_LF_fine,Angraecum_distichum,12203,directly matched,Orchidaceae,Angraecum,NA,distichum,NA,NA,Lindl.,kew-9356,Accepted,2019/3/24 0:00,0,1,0,0,0,0,0,0,0,0,1,Angraecum distichum,0,0,0,0,1,0,0,0,0,0,0,0,21,4,1
Angraecum eburneum,0,NA,NA,3,DavesGarden/ EGF2,3,2,1,EGF2,2,TPL_Tiplabels_LF_fine,Angraecum_eburneum,12177,directly matched,Orchidaceae,Angraecum,NA,eburneum,NA,NA,Bory,kew-9369,Accepted,2019/3/24 0:00,0,0,0,0,0,0,1,1,0,0,2,Angraecum eburneum,2.89E-05,0.000288859,0,0,1,0,0,0,0,0,0,0,8,2,1
Angraecum eburneum subsp. superbum,0,NA,NA,3,EGF2,1,1,1.2,EGF2; DavesGarden,2,TPL_Tiplabels_LF_fine,Angraecum_eburneum_subsp._superbum,12178,directly matched,Orchidaceae,Angraecum,NA,eburneum,subsp.,superbum,(Thouars) H.Perrier,kew-9374,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,3,1,1
Angraecum elephantinum,0,NA,NA,NA,DavesGarden,2,1,NA,NA,2,TPL_Tiplabels_LF_fine,Angraecum_elephantinum,12179,directly matched,Orchidaceae,Angraecum,NA,elephantinum,NA,NA,Schltr.,kew-9382,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1,1,1
Angraecum florulentum,0,NA,NA,NA,NA,2,1,NA,NA,2,TPL_Tiplabels_LF_fine,Angraecum_florulentum,12175,directly matched,Orchidaceae,Angraecum,NA,florulentum,NA,NA,Rchb.f.,kew-9418,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1,1,1
Angraecum leonis,0,NA,NA,NA,DavesGarden,4,3,NA,NA,2,TPL_Tiplabels_LF_fine,Angraecum_leonis,12174,directly matched,Orchidaceae,Angraecum,NA,leonis,NA,NA,(Rchb.f.) Andr¨¦,kew-9496,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,2,1,1
Angraecum sesquipedale,0,NA,NA,3,DavesGarden/ EGF2,4,3,1,EGF2; DavesGarden,2,TPL_Tiplabels_LF_fine,Angraecum_sesquipedale,12189,directly matched,Orchidaceae,Angraecum,NA,sesquipedale,NA,NA,Thouars,kew-9685,Accepted,2019/3/24 0:00,0,1,0,0,0,0,1,0,0,0,2,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1,1,1
Anguloa clowesii,0,NA,NA,3,DavesGarden/ EGF2,1,0,0.3,DavesGarden,2,TPL_Tiplabels_LF_fine,Anguloa_clowesii,11949,directly matched,Orchidaceae,Anguloa,NA,clowesii,NA,NA,Lindl.,kew-9780,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,2,2,1
Anguloa uniflora,0,NA,NA,3,EGF2,2,1,NA,NA,2,TPL_Tiplabels_LF_fine,Anguloa_uniflora,11948,directly matched,Orchidaceae,Anguloa,NA,uniflora,NA,NA,Ruiz & Pav.,kew-9805,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,1,1,1
Anguloa virginalis,0,NA,NA,3,EGF2,2,1,NA,NA,2,TPL_Tiplabels_LF_fine,Anguloa_virginalis,11950,directly matched,Orchidaceae,Anguloa,NA,virginalis,NA,NA,Linden ex B.S.Williams,kew-9806,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,5,2,1
Anigozanthos flavidus,0,NA,NA,3,DavesGarden/ EGF2,6,3,3,EGF2; DavesGarden,2,TPL_Tiplabels_LF_fine,Anigozanthos_flavidus,9010,directly matched,Haemodoraceae,Anigozanthos,NA,flavidus,NA,NA,DC.,kew-220309,Accepted,2019/3/24 0:00,0,1,0,1,0,0,0,0,0,0,2,Anigozanthos flavidus,0.015049539,0.086570958,0,0,0,0,0,1,0,0,0,0,1,1,1
Anigozanthos humilis,0,NA,NA,1,DavesGarden,0,0,0.45,DavesGarden,2,TPL_Tiplabels_LF_fine,Anigozanthos_humilis,9013,directly matched,Haemodoraceae,Anigozanthos,NA,humilis,NA,NA,Lindl.,kew-220313,Accepted,2019/3/24 0:00,0,1,0,0,0,0,0,0,0,0,1,Anigozanthos humilis,0.001068777,0.01028337,0,0,0,0,0,1,0,0,0,0,1,1,1
Anigozanthos manglesii,0,NA,NA,3,DavesGarden/ EGF2,6,4,1.8,EGF2; DavesGarden,2,TPL_Tiplabels_LF_fine,Anigozanthos_manglesii,9012,directly matched,Haemodoraceae,Anigozanthos,NA,manglesii,NA,NA,D.Don,kew-220317,Accepted,2019/3/24 0:00,0,1,0,0,0,0,0,0,0,0,1,Anigozanthos manglesii,0.002946359,0.017764811,0,0,0,0,0,1,0,0,0,0,1,1,1
Anigozanthos pulcherrimus,0,NA,NA,3,EGF2,1,0,1,EGF2,2,TPL_Tiplabels_LF_fine,Anigozanthos_pulcherrimus,9015,directly matched,Haemodoraceae,Anigozanthos,NA,pulcherrimus,NA,NA,Hook.,kew-220324,Accepted,2019/3/24 0:00,0,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,1,1
Anigozanthos rufus,0,NA,NA,3,DavesGarden/ EGF2,0,0,1,EGF2; DavesGarden,2,TPL_Tiplabels_LF_fine,Anigozanthos_rufus,9014,directly matched,Haemodoraceae,Anigozanthos,NA,rufus,NA,NA,Labill.,kew-220325,Accepted,2019/3/24 0:00,0,1,0,1,0,0,0,0,0,0,2,Anigozanthos rufus,0.001877582,0.020884485,0,0,0,0,0,1,0,0,0,0,1,1,1
Anigozanthos viridis,0,NA,NA,2,DavesGarden,1,0,0.9,DavesGarden,2,TPL_Tiplabels_LF_fine,Anigozanthos_viridis,9011,directly matched,Haemodoraceae,Anigozanthos,NA,viridis,NA,NA,Endl.,kew-220327,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Anigozanthos viridis,0.008752419,0.032698807,0,0,0,0,0,1,0,0,0,0,1,1,1
Anisacanthus quadrifidus,0,NA,NA,2,DavesGarden,0,0,1.8,DavesGarden,NA,TPL_Tiplabels_LF_fine,Anisacanthus_quadrifidus,4167,matched after tpl standardization of phylogeny,Acanthaceae,Anisacanthus,NA,quadrifidus,NA,NA,(Vahl) Nees,kew-2640117,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Anisacanthus quadrifidus,0.115341287,0.170311101,0,0,0,0,0,0,0,1,0,0,5,1,1
Anisodontea capensis,0,NA,NA,3,DavesGarden/ EGF2,0,0,1.8,EGF2; DavesGarden,3,TPL_Tiplabels_LF_fine,Anisodontea_capensis,2361,directly matched,Malvaceae,Anisodontea,NA,capensis,NA,NA,(L.) D.M.Bates,kew-2640192,Accepted,2019/3/24 0:00,0,1,0,0,0,0,0,0,0,0,1,Anisodontea capensis,0,0.036511742,0,0,1,0,0,0,0,0,0,0,1,1,1
Anisoptera costata,0,NA,NA,NA,NA,1,1,NA,NA,3,TPL_Tiplabels_LF_fine,Anisoptera_costata,2416,directly matched,Dipterocarpaceae,Anisoptera,NA,costata,NA,NA,Korth.,kew-2640339,Accepted,2019/3/24 0:00,0,0,0,0,0,0,1,0,0,0,1,Anisoptera costata,5.78E-05,0.001242092,0,0,0,0,1,0,0,0,0,0,10,2,1
Anisoptera laevis,0,2007,13,NA,NA,1,1,NA,NA,3,TPL_Tiplabels_LF_fine,Anisoptera_laevis,2415,directly matched,Dipterocarpaceae,Anisoptera,NA,laevis,NA,NA,Ridl.,kew-2640347,Accepted,2019/3/24 0:00,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,4,2,1
Annona cherimola,0,NA,NA,3,DavesGarden,2,2,7,EGF2; DavesGarden,3,TPL_Tiplabels_LF_fine,Annona_cherimola,13282,directly matched,Annonaceae,Annona,NA,cherimola,NA,NA,Mill.,kew-2640812,Accepted,2019/3/24 0:00,0,0,0,1,1,0,0,1,1,0,4,Annona cherimola,0.027412692,0.077327479,0,0,0,0,0,0,0,0,1,0,4,1,1
Annona glabra,0,1943,77,3,DavesGarden,9,12,12,EGF2; DavesGarden,3,TPL_Tiplabels_LF_fine,Annona_glabra,13285,directly matched,Annonaceae,Annona,NA,glabra,NA,NA,L.,kew-2640872,Accepted,2019/3/24 0:00,1,1,0,1,1,0,1,1,1,0,7,Annona glabra,0.004592854,0.007741414,0,0,1,0,0,0,0,1,1,0,49,9,3
Annona macroprophyllata,0,NA,NA,NA,DavesGarden,2,0,9,DavesGarden,3,TPL_Tiplabels_LF_fine,Annona_macroprophyllata,13284,directly matched,Annonaceae,Annona,NA,macroprophyllata,NA,NA,Donn.Sm.,kew-2640926,Accepted,2019/3/24 0:00,0,0,0,0,1,0,0,0,0,0,1,Annona macroprophyllata,0.000895462,0.001733152,0,0,0,0,0,0,0,1,1,0,7,2,2
